result,starplayer_difference,rpi_rating_difference,Log5,adjoe_difference,adjde_difference,EFG-OEEG,TPP-DTPP_difference,SRS_difference,SOS_difference,adjwin_difference,Hostwin_difference,coach_influence_difference,previous_performance_dif,team1_Pts,team1_Opp,team1_MOV,team1_SOS,team1_OSRS,team1_DSRS,team1_SRS,team2_W,team2_L,team2_Pts,team2_Opp,team2_MOV,team2_SOS,team2__OSRS,team2_DSRS,team2_SRS,team1_starplayer_1,team2_starplayer_2,starplayer_difference,Numot,team1_rankdifference,rank_change_difference,dif_distance,exp_win2,Log5,team2_coachrank_difference,team1_seed,team2_seed,seed_difference,team1_adjde,team1_adjoe,team1_adjtempo,team1_ap_final,team1_ap_preseason,team1_arate,team1_blockpct,team1_coaches_before_final,team1_coaches_preseason,team1_de,team1_f3grate,team1_fg2pct,team1_fg3pct,team1_EFP,team1_ftpct,team1_oe,team1_opparate,team1_oppblockpct,team1_oppf3grate,team1_oppfg2pct,team1_oppfg3pct,team1_OEFP,team1_EFP-OEFG,team1_oppftpct,team1_oppstlrate,team1_pt_career_overall_losses,team1_pt_career_school_losses,team1_pt_career_school_wins,team1_pt_coach_season_losses,team1_pt_coach_season_wins,team1_pt_overall_ff,team1_pt_overall_ncaa,team1_pt_overall_s16,team1_pt_school_ff,team1_pt_school_ncaa,team1_pt_school_s16,team1_pt_team_season_losses,team1_pt_team_season_wins,team1_rpi_rating,team1_seed.1,team1_stlrate,team1_TPP-DTPP,team1_tempo,team2_adjde,team2_adjoe,team2_adjtempo,team2_ap_final,team2_ap_preseason,team2_ap_rank_difference,team2_arate,team2_blockpct,team2_coaches_before_final,team2_coaches_preseason,team2_coaches_difference,team2_rank_difference,team2_de,team2_f3grate,team2_fg2pct,team2_fg3pct,team2_EFG,team2_ftpct,team2_oe,team2_opparate,team2_oppblockpct,team2_oppf3grate,team2_oppfg2pct,team2_oppfg3pct,team2_oppftpct,team2_OEFG,team2_EFG-OEFG,team2_oppstlrate,team2_TPP-OTPP,team2_pt_career_overall_losses,team2_pt_career_school_losses,team2_pt_career_school_wins,team2_pt_coach_season_losses,team2_pt_coach_season_wins,team2_pt_overall_ff,team2_pt_overall_ncaa,team2_pt_overall_s16,team2_pt_school_ff,team2_pt_school_ncaa,team2_pt_school_s16,team2_pt_team_season_losses,team2_pt_team_season_wins,team2_rpi_rating,team2_score,team2_seed,team2_stlrate,team2_tempo
0,0,-0.022,0.18021549,-17.4903,4.6915,5.698334624,-0.0294,-11.65,-11.2,0.064516129,-0.8,-43.64237175,-2,71,64.1,6.97,-0.17,1.39,5.41,6.8,21,10,83.5,76.1,7.42,11.03,19.39,-0.94,18.45,0,0,0,0,0,-3,-197.938228,0.935050614,0.18021549,10,13,4,-9,94.3795,102.5355,66.4118,32,32,50.185,9.4266,32,32,93.3362,31.0486,51.2319,39.2453,53.60278662,60.5863,103.337,53.0641,5.6075,28.2008,42.8123,34.6,45.3751041,8.227682519,67.3214,0.1131,17,17,41,7,23,0,0,0,0,0,0,7,23,0.581,13,0.0985,0.0146,67.8486,99.071,120.0258,71.8746,17,20,3,55.2154,8.0645,11,21,10,6.5,101.8333,32.9558,51.971,38.6252,53.93740667,71.1701,112.4837,54.1205,9.9759,34.9531,48.9813,37.2828,70.1408,51.40805878,2.529347895,0.1059,-0.0148,106,28,230,9,19,0,7,0,0,2,0,9,19,0.603,79,4,0.1207,73.1548
0,0,0.027329491,0.28355641,-3.2914,-3.4263,-7.389955043,0.033,-6.94,-0.19,-0.15944056,-0.242424242,-98.04601957,-63,73.2,65,8.12,7.58,7.33,8.37,15.7,33,6,78.8,63.9,14.87,7.77,14.17,8.47,22.64,0,0,0,0,0,6,-1032.980233,0.961345859,0.28355641,-7,6,2,-4,93.6054,110.3443,67.1346,32,32,64.8038,9.894,32,32,95.5961,38.2274,49.9568,36.7318,51.92203241,71.0606,108.5575,54.094,9.3345,37.5965,44.9647,34.6041,47.57444225,4.347590157,71.5503,0.0917,131,68,206,9,21,0,2,0,0,0,0,9,21,0.596,6,0.1119,-0.0202,67.7695,90.1791,113.6357,70.0805,7,1,-6,59.0121,17.5097,8,1,-7,-6.5,91.5039,25.7595,50.7287,40.2262,53.20434251,62.3188,112.3242,50.5411,7.1749,28.0975,38.7437,32.2902,67.3108,41.46679731,11.7375452,0.0983,0.0128,303,166,676,6,27,1,16,9,1,11,9,6,27,0.573629845,73,2,0.0855,70.0699
1,-1,0.036,0.55300924,-2.3968,3.5089,1.543151398,-0.0267,3.39,7.69,-0.176148583,-0.166666666,-1.100569343,0,73.2,65,8.12,7.58,7.33,8.37,15.7,26,5,78.5,66.1,12.42,-0.11,7.99,4.31,12.31,0,1,-1,0,0,0,-565.1615557,0.888345863,0.55300924,0,6,11,5,93.6054,110.3443,67.1346,32,32,64.8038,9.894,32,32,95.5961,38.2274,49.9568,36.7318,51.92203241,71.0606,108.5575,54.094,9.3345,37.5965,44.9647,34.6041,47.57444225,4.347590157,71.5503,0.0917,131,68,206,9,21,0,2,0,0,0,0,9,21,0.596,6,0.1119,-0.0202,67.7695,97.1143,112.7411,67.9332,32,32,0,56.5806,7.7432,32,32,0,0,95.2437,31.7335,50.2068,36.6548,51.72220156,71.57,114.2271,50.7891,7.6923,34.5083,48.0642,33.6918,67.953,48.9177628,2.804438759,0.0807,-0.0469,4,4,26,4,26,0,0,0,0,0,0,4,26,0.56,58,11,0.1276,68.7075
0,-1,-0.029,0.323204771,5.0663,-9.0954,-9.205113295,-0.0225,-1.58,6.06,-0.330241935,0,15.89165571,-5,83.5,76.1,7.42,11.03,19.39,-0.94,18.45,30,2,77.4,62.3,15.06,4.97,11.01,9.03,20.03,0,1,-1,0,6.5,-9,432.254529,0.967893857,0.323204771,16,4,1,-3,99.071,120.0258,71.8746,17,20,55.2154,8.0645,11,21,101.8333,32.9558,51.971,38.6252,53.93740667,71.1701,112.4837,54.1205,9.9759,34.9531,48.9813,37.2828,51.40805878,2.529347895,70.1408,0.1059,106,28,230,9,19,0,7,0,0,2,0,9,19,0.603,4,0.1207,-0.0148,73.1548,89.9756,114.9595,68.6855,5,17,12,60.2771,8.7094,2,18,16,14,90.5368,42.5357,52.8176,40.3871,56.11966766,70.1954,114.627,53.6212,7.2588,29.0848,45.3682,27.9923,69.4118,44.38520647,11.73446119,0.0969,-0.0373,98,98,176,1,27,0,3,1,0,3,1,1,27,0.632,84,1,0.1342,67.8625
0,0,-0.015,0.375375613,6.06,-8.9046,-1.791297329,-0.0602,-2.3,0.8,-0.050604839,0.071428571,8.058980405,0,82,79,3.03,6.43,15.48,-6.02,9.46,22,10,75.4,69.3,6.13,5.63,9.22,2.54,11.76,0,0,0,0,0,0,198.7218528,0.862402338,0.375375613,0,8,9,1,99.917,109.9194,74.9504,32,32,56.3743,6.7823,32,32,103.651,30.1244,51.161,34.8294,51.48727738,70.9845,107.4844,56.7342,6.5789,29.2016,52.2871,33.652,51.75881385,-0.271536478,70.6284,0.0864,116,28,122,11,19,0,1,0,0,0,0,11,19,0.567,8,0.0951,-0.0087,75.1381,91.0124,103.8594,71.9965,32,32,0,63.6054,9.4884,32,32,0,0,92.5027,32.2984,49.4822,33.0233,49.49923741,66.4134,102.9431,52.3118,7.5444,31.0188,48.2673,31.5596,67.8571,47.97947655,1.519760851,0.089,-0.0689,22,22,41,9,20,0,0,0,0,0,0,9,20,0.582,102,9,0.1579,72.3181
1,1,0.03,0.713337765,9.2279,-1.8199,1.988441501,0.0195,8.89,2.42,0.11875,0.233333333,7.400393074,6,68.4,57,11.47,7.49,4.02,14.94,18.96,20,13,64.5,59.5,5,5.07,-1.65,11.72,10.07,1,0,1,0,2,5,1037.304189,0.886596598,0.713337765,0,6,11,5,90.5653,112.1237,61.9817,10,15,56.366,7.7519,15,14,92.2785,33.4321,50.2226,33.6879,50.32598877,71.9298,111.5488,47.69,8.0142,27.1644,45.3919,33.2564,46.612315,3.71367377,69.917,0.0833,54,27,97,6,24,0,2,1,0,2,1,6,24,0.61,6,0.1117,-0.0284,61.0506,88.7454,102.8958,64.2318,32,32,0,55.0882,12.9412,32,32,0,0,91.4357,33.7785,46.1345,30.972,46.24377345,72.0679,100.2361,55.5556,8.0672,35.9049,46.7873,26.979,63.6499,44.51854118,1.725232269,0.1014,-0.0089,129,26,171,12,20,0,2,0,0,0,0,12,20,0.58,64,11,0.1103,64.411
0,0,-0.052,0.206223899,-7.73,-2.638,-3.935997719,-0.0241,-11.83,-5.02,-0.14054054,0.027777778,-140.5473126,-217,71.2,63.2,8,5.84,4.65,9.19,13.84,31,6,79.8,65,14.81,10.86,15.77,9.9,25.67,0,0,0,0,0,4,-43.804668,0.977649847,0.206223899,-2,7,1,-6,92.2825,109.9152,65.5867,32,32,54.4053,6.3096,32,32,94.5428,36.7347,47.9263,37.5661,51.02040868,68.8546,107.061,51.6471,9.9078,33.674,46.9552,30.3468,46.4719781,4.548430579,68.9711,0.0914,30,22,99,10,23,0,3,0,0,2,0,10,23,0.583,7,0.1038,-0.0124,65.5357,89.6445,117.6452,69.271,6,2,-4,52.7505,14.8976,4,2,-2,-3,91.7409,33.4259,52.5035,36.4266,53.21761093,73.5955,113.1113,49.7717,8.5535,25.2436,43.4513,32.3529,69.3759,44.73318263,8.484428298,0.0936,-0.0365,239,180,690,5,27,9,19,14,9,19,14,5,27,0.635,66,1,0.1301,70.0122
1,0,0.012,0.475907001,6.8214,-6.3256,-0.874078515,-0.0157,-4.76,-1.13,0.051531532,0.277777778,-55.55102542,1,71.2,63.2,8,5.84,4.65,9.19,13.84,20,10,73.2,61.5,11.63,6.97,7.8,10.8,18.6,0,0,0,0,0,16,-63.48709,0.926008015,0.475907001,-5,7,10,3,92.2825,109.9152,65.5867,32,32,54.4053,6.3096,32,32,94.5428,36.7347,47.9263,37.5661,51.02040868,68.8546,107.061,51.6471,9.9078,33.674,46.9552,30.3468,46.4719781,4.548430579,68.9711,0.0914,30,22,99,10,23,0,3,0,0,2,0,10,23,0.583,7,0.1038,-0.0124,65.5357,85.9569,103.0938,69.4314,32,16,-16,62.2003,13.531,21,16,-5,-10.5,86.6724,40.625,47.2691,33.8171,48.67332344,75.2922,103.6755,54.6493,9.0367,33.1889,40.9639,31.903,64.3697,43.25081434,5.422509094,0.0872,-0.0281,153,29,416,9,20,4,9,6,0,1,0,9,20,0.571,70,10,0.1153,69.6978
1,0,-0.033,0.517063035,-0.5216,0.8945,-0.369917525,0.0004,-4.68,-2.56,-0.038165438,0.277777778,-58.11706959,-27,71.2,63.2,8,5.84,4.65,9.19,13.84,25,8,76.6,66.5,10.12,8.4,10.46,8.06,18.52,0,0,0,0,0,0,715.3806707,0.913899137,0.517063035,1,7,3,-4,92.2825,109.9152,65.5867,32,32,54.4053,6.3096,32,32,94.5428,36.7347,47.9263,37.5661,51.02040868,68.8546,107.061,51.6471,9.9078,33.674,46.9552,30.3468,46.4719781,4.548430579,68.9711,0.0914,30,22,99,10,23,0,3,0,0,2,0,10,23,0.583,7,0.1038,-0.0124,65.5357,93.177,110.4368,66.9475,12,12,0,49.4469,10.1379,10,11,1,0.5,96.6107,29.8143,47.1448,37.2131,49.7311458,68.0441,111.1639,50.1351,7.7994,34.0642,44.12,30.7692,71.9834,44.8127977,4.918348104,0.085,-0.012,191,57,341,7,23,1,11,3,1,5,2,7,23,0.616,71,3,0.097,68.3376
0,0,0.005,0.732516533,9.7477,-1.4677,4.166620298,-0.0332,6.33,5.37,-0.0875,-0.1,22.21430466,6,75.8,65.1,10.72,6.81,9.52,7.22,16.74,26,6,75,64.3,10.66,1.44,8.28,2.13,10.41,0,0,0,0,0.5,-3,-391.568754,0.826803162,0.732516533,0,5,12,7,96.3603,115.9347,64.4342,21,18,54.892,11.1842,14,18,98.7946,37.4233,53.8235,39.0164,55.58280676,73.3894,114.414,52.0694,6.2745,33.8051,42.9276,36.5539,46.95150557,8.631301191,65.1613,0.0878,106,82,211,7,24,0,5,1,0,3,1,7,24,0.565,5,0.078,0.0098,65.0074,94.8926,106.187,70.4991,32,32,0,54.1176,9.6014,32,32,0,0,93.7841,39.1455,49.9051,35.2507,51.06809323,70.7621,107.479,48.6765,7.5901,32.4357,46.8297,30.7547,70.1299,46.60341234,4.464680893,0.0954,-0.0234,37,37,84,5,24,0,1,0,0,1,0,5,24,0.56,83,12,0.1188,67.7562
0,0,0.134,0.213963481,-15.5358,6.7073,2.318323583,0.0378,-9.3,-13.72,0.15625,-0.3,11.68183372,0,69.7,67.8,1.88,-12.86,-3.78,-8.18,-11.96,13,19,70.9,73.5,-2.59,0.86,1.82,-4.48,-2.66,0,0,0,0,0,0,-257.9627853,0.456328741,0.213963481,0,16,16,0,100.9975,90.8205,73.1413,32,32,56.6719,9.1379,32,32,91.982,34.1448,44.6445,30.3473,44.9437621,61.3846,92.704,55.7833,9.6682,27.3638,47.4138,30.4348,46.9317593,-1.9879972,65.7588,0.0972,97,97,103,13,18,0,0,0,0,0,0,13,18,0.609,16,0.1501,-0.0529,73.2873,107.7048,106.3563,65.9925,32,32,0,58.0026,7.1291,32,32,0,0,110.8047,32.9506,50.1712,33.9721,50.43050475,66.358,106.5184,66.0494,7.1918,39.2982,53.7572,37.5,70.3151,54.73682553,-4.306320783,0.0887,-0.0151,92,92,84,18,12,0,0,0,0,0,0,18,12,0.475,79,16,0.1038,65.8466
0,0,-0.016,0.144774189,-6.1986,-6.8755,-4.793661009,-0.0246,-6.1,-0.44,-0.144975745,-0.228571429,140.8874836,119,79.7,69.7,9.97,8.03,13.79,4.22,18,37,2,77,61.1,15.9,8.47,12.23,11.88,24.1,1,1,0,1,2,-3,-18.051062,0.986099012,0.144774189,4,3,1,-2,95.3458,114.0151,69.7604,9,10,56.7317,9.8833,8,11,97.7107,27.9379,50.7077,40.1587,53.37027965,77.6184,111.7366,58.7618,5.7231,33.6219,47.838,34.6883,49.24825378,4.122025868,67.4757,0.0957,260,165,733,6,27,5,25,12,4,20,10,6,27,0.61,3,0.1129,-0.0172,70.7242,88.4703,120.2137,66.158,1,5,4,66.5751,8.5239,1,5,4,4,92.2107,38.8397,54.1636,39.2246,55.9786957,72.8111,118.4394,55.4661,7.1687,31.0888,44.0748,35.7911,64.5212,47.06300882,8.915686877,0.0755,-0.0418,62,8,161,1,32,0,3,2,0,1,1,1,32,0.626,90,1,0.1173,65.3035
1,1,-0.011,0.395542294,-4.6578,0.9131,-1.640388679,-0.0004,-3.4,-1.65,0.021457821,-0.05,7.620042005,60,79.7,69.7,9.97,8.03,13.79,4.22,18,26,7,78.3,65.2,13.09,9.68,13.69,7.71,21.4,1,0,1,0,2,0,-617.427794,0.948322909,0.395542294,4,3,2,-1,95.3458,114.0151,69.7604,9,10,56.7317,9.8833,8,11,97.7107,27.9379,50.7077,40.1587,53.37027965,77.6184,111.7366,58.7618,5.7231,33.6219,47.838,34.6883,49.24825378,4.122025868,67.4757,0.0957,260,165,733,6,27,5,25,12,4,20,10,6,27,0.61,3,0.1129,-0.0172,70.7242,96.2589,118.6729,67.3273,6,7,1,60.5023,6.4701,4,8,4,2.5,97.8748,30.5822,53.013,41.5896,55.87898029,77.8788,115.681,56.7917,6.3518,28.8047,49.14,35.0202,69.4056,50.11656574,5.762414547,0.0868,-0.0176,299,134,781,6,24,3,25,12,2,12,5,6,24,0.621,78,2,0.1044,67.6466
1,1,0.048,0.746452586,5.9512,2.3232,4.03287081,-0.0587,7.58,3.25,0.130548731,0.128571429,179.4514021,119,79.7,69.7,9.97,8.03,13.79,4.22,18,22,11,77.5,71.8,5.64,4.78,10.92,-0.5,10.42,1,0,1,0,2,1,2250.171616,0.803106643,0.746452586,0,3,11,8,95.3458,114.0151,69.7604,9,10,56.7317,9.8833,8,11,97.7107,27.9379,50.7077,40.1587,53.37027965,77.6184,111.7366,58.7618,5.7231,33.6219,47.838,34.6883,49.24825378,4.122025868,67.4757,0.0957,260,165,733,6,27,5,25,12,4,20,10,6,27,0.61,3,0.1129,-0.0172,70.7242,97.669,108.0639,71.3801,32,32,0,56.7778,8.4702,32,32,0,0,98.575,31.3126,49.8177,34.72,50.52608495,69.5876,107.0809,57.1429,8.3151,36.8105,49.0925,35.1632,71.6826,50.43692989,0.089155058,0.081,-0.0759,33,33,64,10,21,0,1,1,0,1,1,10,21,0.562,63,11,0.1569,72.2258
1,0,0.047,0.694305998,11.1967,-4.322,-1.001425398,-0.0066,9.67,8.39,0.111264367,0.5,-1.175026855,-4,72.5,64.5,7.97,6.41,7.48,6.9,14.38,20,9,68.3,61.7,6.69,-1.98,0.27,4.44,4.71,0,0,0,0,23.5,18,331.3458064,0.799396614,0.694305998,0,4,13,9,95.6471,112.0723,65.1856,14,32,68.6198,9.6909,3,32,97.3706,21.5302,48.6772,34.1598,49.22891138,71.1911,109.5473,56.8655,7.8609,31.2464,44.0267,35.6618,46.98448422,2.244427151,69.8598,0.107,225,99,284,4,24,0,5,0,0,3,0,4,24,0.605,4,0.109,-0.002,64.8996,91.3251,100.8756,68.8691,32,32,0,61.4035,9.1725,32,32,0,0,89.9084,35.6329,48.3776,34.103,49.36709,65.9375,101.4124,53.4733,9.6362,34.6154,44.0678,33.3333,63.7607,46.12123745,3.245852549,0.1097,-0.0086,153,153,290,8,20,0,7,0,0,7,0,8,20,0.558,65,13,0.1183,67.0502
0,0,0.045,0.654689647,5.8853,-0.7545,-2.220253742,-0.0214,3.97,4.97,-0.026666667,0,27.70822407,2,72.5,64.5,7.97,6.41,7.48,6.9,14.38,26,6,75,64.3,10.66,1.44,8.28,2.13,10.41,0,0,0,0,23.5,18,1263.842224,0.826803162,0.654689647,0,4,12,8,95.6471,112.0723,65.1856,14,32,68.6198,9.6909,3,32,97.3706,21.5302,48.6772,34.1598,49.22891138,71.1911,109.5473,56.8655,7.8609,31.2464,44.0267,35.6618,46.98448422,2.244427151,69.8598,0.107,225,99,284,4,24,0,5,0,0,3,0,4,24,0.605,4,0.109,-0.002,64.8996,94.8926,106.187,70.4991,32,32,0,54.1176,9.6014,32,32,0,0,93.7841,39.1455,49.9051,35.2507,51.06809323,70.7621,107.479,48.6765,7.5901,32.4357,46.8297,30.7547,70.1299,46.60341234,4.464680893,0.0954,-0.0234,37,37,84,5,24,0,1,0,0,1,0,5,24,0.56,83,12,0.1188,67.7562
0,0,0.016,0.300641272,-2.9238,-3.4257,-4.238466725,0.0278,-6.53,-5.19,0.123940886,-0.047619047,7.997885116,1,77.8,72.2,5.66,3.97,11.8,-2.17,9.63,21,14,73.1,66.1,7,9.16,6.87,9.29,16.16,0,0,0,0,5.5,13,-160.5642835,0.908871357,0.300641272,-13,7,10,3,100.1813,111.2419,71.3752,32,32,53.6042,8.156,21,32,99.8747,35.6537,46.7018,36.8254,49.74530679,68.3562,108.7615,55.4107,7.6517,35.6899,50.4433,31.6294,49.37288852,0.372418274,72.3447,0.0746,82,82,135,7,21,0,4,0,0,4,0,7,21,0.568,7,0.1206,-0.046,70.8141,96.7556,114.1657,63.6252,32,19,-13,60.3904,11.9472,32,19,-13,-13,100.8418,41.5144,51.5179,36.9811,53.15927559,70.4852,112.0655,50.1244,9.8214,30.6989,47.0132,34.676,69.6845,48.54839059,4.610884999,0.0942,-0.0182,147,121,230,13,19,0,4,0,0,3,0,13,19,0.552,75,10,0.1124,65.9055
0,0,0.048,0.637739792,-3.4291,6.6481,2.614006356,-0.0524,2.66,-1.54,0.131059908,-0.214285714,101.6010622,81,78,66.8,11.19,7.62,13.23,5.58,18.82,21,14,73.1,66.1,7,9.16,6.87,9.29,16.16,0,0,0,0,-8.5,8,870.3731359,0.908871357,0.637739792,-13,2,10,8,90.1075,110.7366,71.9581,13,8,61.6009,20.4309,19,7,93.3652,23.7179,49.5798,34.6847,50.16023631,69.9871,109.0165,58.0815,9.2437,33.0348,41.3819,30.7229,42.93534495,7.224891355,67.1845,0.1193,310,173,704,7,22,2,17,10,2,12,10,7,22,0.6,2,0.0851,0.0342,71.4556,96.7556,114.1657,63.6252,32,19,-13,60.3904,11.9472,32,19,-13,-13,100.8418,41.5144,51.5179,36.9811,53.15927559,70.4852,112.0655,50.1244,9.8214,30.6989,47.0132,34.676,69.6845,48.54839059,4.610884999,0.0942,-0.0182,147,121,230,13,19,0,4,0,0,3,0,13,19,0.552,65,10,0.1124,65.9055
1,0,-0.027,0.958913453,6.9102,15.8668,1.808460259,-0.013,23.73,15.4,-0.006256109,-0.3,102.1535376,81,78,66.8,11.19,7.62,13.23,5.58,18.82,24,9,69.8,65.2,4.61,-7.78,-6.35,1.44,-4.91,0,0,0,0,-8.5,-5,1676.684406,0.429321217,0.958913453,0,2,15,13,90.1075,110.7366,71.9581,13,8,61.6009,20.4309,19,7,93.3652,23.7179,49.5798,34.6847,50.16023631,69.9871,109.0165,58.0815,9.2437,33.0348,41.3819,30.7229,42.93534495,7.224891355,67.1845,0.1193,310,173,704,7,22,2,17,10,2,12,10,7,22,0.6,2,0.0851,0.0342,71.4556,105.9743,103.8264,60.9464,32,32,0,66,11.4739,32,32,0,0,103.7912,44.6615,52.7059,36.7347,53.77605653,70.3704,108.9913,47.7876,9.1765,32.3659,46.7351,34.5029,67.1851,48.35962544,5.416431096,0.1273,0.0212,162,162,195,8,24,0,3,0,0,3,0,8,24,0.627,71,15,0.1061,62.1042
0,0,-0.085,0.498538086,0.7264,-0.6814,1.288484414,-0.011,-1.62,-3.78,-0.004201681,0.133333333,21.00112407,5,71.2,64.9,6.29,3.84,4.55,5.59,10.14,24,11,71.5,67.3,4.14,7.62,5.77,5.99,11.76,0,0,0,0,0,0,-939.1079424,0.854604209,0.498538086,0,10,7,-3,99.6311,113.1231,64.5072,32,32,58.6877,8.5648,32,32,100.2475,38.8462,47.619,41.4427,53.26919921,73.0303,110.4606,53.1443,10.0629,29.064,47.7623,36.1582,49.644194,3.625005213,65.1741,0.0939,186,119,301,10,23,0,6,0,0,5,0,10,23,0.49,10,0.1062,-0.0123,64.4909,98.9497,112.3967,64.6827,32,32,0,66.5899,10.0467,32,32,0,0,101.9979,45.8549,52.5359,36.0452,53.23835121,74.2097,108.9222,56.5217,9.6651,31.8833,49.3769,36.1065,72.7121,50.90183041,2.336520799,0.1,-0.0233,154,39,241,10,21,0,2,0,0,0,0,10,21,0.575,63,7,0.1233,64.2401
0,-1,-0.1,0.018287348,-12.7343,-16.6293,-14.07626868,0.0239,-29.69,-16.93,-0.206060606,-0.222222222,-183.6306911,-240,61.9,61.7,0.21,-6.89,-9.38,2.71,-6.68,27,6,78.2,65.2,12.97,10.04,13,10.02,23.01,0,1,-1,0,0,-8,-152.837668,0.969051201,0.018287348,2,16,1,-15,106.6371,102.5804,60.188,32,32,52.6237,8.5343,32,32,101.5197,39.2429,47.1443,34.2444,48.80125297,74.4745,102.0196,52.2267,10.5919,31.5121,51.4842,37.5,52.98600366,-4.184750695,65.0177,0.1003,68,68,76,13,19,0,0,0,0,0,0,13,19,0.521,16,0.141,-0.0407,60.713,90.0078,115.3147,69.417,3,11,8,49.3552,13.8539,10,12,2,5,92.9018,39.8433,48.8715,38.0079,52.11488407,71.2546,112.5574,41.8902,11.3715,20.8375,41.2469,30.622,71.4953,42.22336609,9.891517984,0.1064,-0.0168,245,186,719,5,25,10,20,15,10,20,15,5,25,0.621,57,1,0.1232,70.6416
0,0,-0.127,0.062013428,-8.9322,-10.4948,-1.337535029,-0.0769,-21.84,-13.28,-0.098481973,-0.111111111,-90.4690986,-43,72.8,67,5.74,-5.18,-1.55,-1.13,-2.68,28,6,73.6,62.6,11.06,8.1,9.01,10.15,19.16,0,0,0,0,0,-2,-13.226923,0.94545289,0.062013428,4,15,2,-13,100.1037,101.0895,66.7652,32,32,55.7823,9.1231,32,32,100.4154,31.1423,52.0853,35.4508,52.42503135,66.1856,105.208,53.4743,6.7655,25.4785,46.2356,36.2694,48.31681127,4.108220078,68.9103,0.118,79,79,61,8,22,0,0,0,0,0,0,8,22,0.484,15,0.1009,0.0171,66.5977,89.6089,110.0217,68.175,7,9,2,56.4928,12.5964,5,9,4,3,91.0862,32.732,52.3372,34.3307,52.06187478,66.2551,108.3268,51.0013,8.5057,36.8165,44.9871,32.9412,68.9949,46.61611968,5.445755107,0.0751,-0.0598,119,57,340,5,25,1,11,8,1,7,5,5,25,0.611,72,2,0.1349,67.741
0,0,0.005,0.504307458,0.3011,-0.1288,4.165468652,-0.0351,1.12,-1.31,0.0125,0.208333333,26.47905178,30,76.2,63.1,13.06,7.12,10.39,9.8,20.18,24,8,73,62.4,10.63,8.43,9.72,9.34,19.06,0,0,0,0,-1.5,-6,253.6671027,0.948728086,0.504307458,8,4,5,1,92.945,114.798,65.9938,16,23,56.2796,12.3834,32,22,93.5327,35.751,53.3333,38.9776,55.16843458,70.6704,114.0505,47.5524,7.3778,32.4355,45.4623,31.6254,46.10316061,9.065273972,66.9381,0.0977,111,91,227,7,23,1,6,2,1,6,2,7,23,0.585,4,0.1055,-0.0078,66.8496,92.8162,114.4969,67.8853,19,32,13,48.0649,15.7988,24,32,8,10.5,94.5086,34.0402,47.4856,35.9425,49.67375512,73.5549,111.8155,60.4167,10.7997,33.4703,43.3363,31.7544,71.6895,44.7739498,4.89980532,0.083,-0.0429,138,53,196,7,22,0,2,0,0,0,0,7,22,0.58,76,5,0.1259,65.8171
1,0,0.018,0.664764911,-1.4546,5.7931,2.663783223,-0.0143,7.35,3.24,0.025,-0.1,20.12034015,22,74.1,66.7,7.44,9.78,9.42,7.8,17.21,19,13,64.4,61.1,3.31,6.54,-0.28,10.14,9.86,0,0,0,0,-25,-22,566.5635072,0.857240016,0.664764911,0,5,12,7,89.4226,106.8671,70.1956,25,3,55.477,13.054,32,4,92.2211,30.3676,50.4208,33.3333,50.29299796,69.0987,104.1154,54.6939,9.7934,34.0595,42.9492,31.5133,44.42082585,5.872172109,65.8571,0.0992,92,65,161,11,19,1,3,1,1,2,1,11,19,0.58,5,0.1163,-0.0171,71.059,95.2157,108.3217,71.4971,32,32,0,58.1032,12.1442,32,32,0,0,94.3302,25.5429,51.4965,36.2416,52.22853397,69.2641,109.0921,60.251,5.6025,37.4109,47.4383,34.4444,65.8363,49.02014508,3.208388886,0.1062,-0.0314,52,52,64,7,22,0,0,0,0,0,0,7,22,0.562,68,12,0.1376,70.552
0,0,-0.023,0.441987209,-6.5289,3.8852,-4.435367781,-0.0125,-5.36,3.6,-0.273355263,-0.3,-75.64792821,20,74.1,66.7,7.44,9.78,9.42,7.8,17.21,33,5,80.7,64.1,16.58,6.18,13.82,8.74,22.57,0,0,0,0,-25,-32,-98.4419627,0.937629093,0.441987209,2,5,4,-1,89.4226,106.8671,70.1956,25,3,55.477,13.054,32,4,92.2211,30.3676,50.4208,33.3333,50.29299796,69.0987,104.1154,54.6939,9.7934,34.0595,42.9492,31.5133,44.42082585,5.872172109,65.8571,0.0992,92,65,161,11,19,1,3,1,1,2,1,11,19,0.58,5,0.1163,-0.0171,71.059,93.3078,113.396,69.8109,4,14,10,59.0957,11.2865,11,13,2,6,89.6688,42.1001,51.5254,39.9767,55.07850109,72.449,113.8263,56.0411,7.7119,36.9024,42.3047,32.6586,66.7564,44.7709612,10.30753989,0.0933,-0.0296,158,34,445,4,29,4,10,6,0,2,0,4,29,0.603,76,4,0.1229,70.5653
